900.9023934732124, 0.07584660429251056
902.8794848537143, 0.09345476542875364
904.8334184400132, 0.10679938963541513
906.7873775232442, 0.12092753456559979
908.7414203444214, 0.13762894658290747
910.695347381904, 0.15077232566155452
912.6492744193864, 0.16391570474020067
914.6033558351286, 0.1818031277370613
916.5576688182601, 0.20680661661123967
918.5117502340022, 0.22469403960809853
920.465947433439, 0.24613949554361803
922.4203762002654, 0.27470101735645613
924.3745348051373, 0.2949604623124227
926.3288091937039, 0.3187779402070481
928.2831993659653, 0.34615345104033235
930.2376281327917, 0.37471497285317046
932.1921726833126, 0.4068345276046683
934.1466400447038, 0.4365820603970594
936.1013775680493, 0.4746316700463229
938.056037902265, 0.5103092577364787
940.0109683984351, 0.5542889222835088
941.9658988946051, 0.598268586830538
943.9210995527295, 0.6505503282344387
945.8760686434645, 0.6957160037610199
947.8315780581081, 0.7574858330013479
949.7870874727518, 0.8192556622416731
951.7427898602199, 0.8869555463797649
953.6985694368179, 0.9570274524769626
955.6545033916755, 1.031843402492374
957.6107075084874, 1.1149614293646568
959.4040116857452, 1.1947505206355613
961.0346629286644, 1.2788011465742262
962.5021054755101, 1.3500347490750864
963.8069877149729, 1.4283763125946356
965.1120436299777, 1.5120549255221745
966.416983761288, 1.5921755055110545
967.5594600716274, 1.6823690739675046
968.7018591928371, 1.7701906204648497
969.6815822229692, 1.8615620950422231
970.4987642430007, 1.9606345361280617
971.4328657406594, 2.079366662631232
972.1733843463164, 2.208396134775586
972.8129483802668, 2.328290852092451
973.1225983806497, 2.4082031799525456
973.5256434238496, 2.4995244839233175
973.8586582177873, 2.586421592048554
974.2664235609456, 2.681322617955094
974.6652818487185, 2.7890998701825964
974.9724168260434, 2.9361125126509338
975.2503809285108, 3.0442903776415653
975.5792661674078, 3.1457613551525996
975.7905133739739, 3.2282303039748377
976.008472343474, 3.3036153789550466
976.2158907386446, 3.396573899955394
976.3223289987917, 3.493704094899213
976.4912982089955, 3.5875443073209206
976.6189124135076, 3.6720017543637447
976.8028332901988, 3.7654611763113275
976.9827684470754, 3.8659790374083127
977.2292975262178, 3.966838038204779
977.3141139653001, 4.04198036005892
977.4720505099745, 4.110829527185124
